Country,2012
Afghanistan,3.13
Albania,4.81
Algeria,6.35
Angola,3.79
Argentina,6.67
Armenia,4.45
Australia,7.29
Austria,6.95
Azerbaijan,5.25
Bahrain,6.17
Bangladesh,4.64
Belarus,5.81
Belgium,6.86
Belize,5.96
Benin,3.35
Bhutan,4.94
Bolivia,5.86
Bosnia and Herzegovina,5.25
Botswana,4.03
Brazil,6.98
Bulgaria,4.44
Burkina Faso,3.48
Burundi,2.90
Cambodia,3.88
Cameroon,4.24
Canada,7.30
Central African Republic,2.69
Chad,3.46
Chile,6.84
China,5.20
Colombia,6.45
Comoros,3.96
Congo,4.06
Costa Rica,7.25
Cote d'Ivoire,3.57
Croatia,5.38
Cuba,
Cyprus,5.63
Czechia,6.48
Democratic Republic of Congo,4.41
Denmark,7.51
Djibouti,4.37
Dominican Republic,5.39
Ecuador,5.95
Egypt,4.89
El Salvador,5.86
Estonia,5.56
Eswatini,4.87
Ethiopia,4.51
Finland,7.38
France,6.47
Gabon,3.92
Gambia,4.12
Georgia,4.29
Germany,6.98
Ghana,3.86
Greece,4.76
Guatemala,6.54
Guinea,3.41
Guyana,
Haiti,3.89
Honduras,5.06
Hong Kong,5.46
Hungary,5.18
Iceland,7.50
India,4.42
Indonesia,5.60
Iran,4.68
Iraq,4.54
Ireland,7.02
Israel,7.40
Italy,6.03
Jamaica,5.31
Japan,5.92
Jordan,5.33
Kazakhstan,5.97
Kenya,4.90
Kosovo,5.00
Kuwait,6.18
Kyrgyzstan,5.25
Laos,4.88
Latvia,5.73
Lebanon,5.23
Lesotho,3.81
Liberia,4.57
Libya,5.62
Lithuania,6.13
Luxembourg,6.89
Madagascar,3.68
Malawi,4.56
Malaysia,5.96
Maldives,5.20
Mali,3.97
Malta,6.45
Mauritania,4.48
Mauritius,5.65
Mexico,6.68
Moldova,5.92
Mongolia,4.82
Montenegro,5.28
Morocco,5.16
Mozambique,4.55
Myanmar,4.79
Namibia,4.57
Nepal,4.98
Netherlands,7.32
New Zealand,7.31
Nicaragua,6.28
Niger,4.18
Nigeria,4.93
North Macedonia,5.20
Norway,7.44
Oman,6.85
Pakistan,5.44
Palestine,4.72
Panama,6.63
Paraguay,5.12
Peru,5.87
Philippines,5.31
Poland,5.75
Portugal,5.13
Qatar,6.37
Romania,5.73
Russia,6.04
Rwanda,3.60
Saudi Arabia,6.28
Senegal,4.39
Serbia,5.11
Sierra Leone,4.50
Singapore,7.06
Slovakia,6.14
Slovenia,5.68
Somalia,5.53
South Africa,4.83
South Korea,5.80
South Sudan,3.83
Spain,6.46
Sri Lanka,4.27
Sudan,4.14
Suriname,6.27
Sweden,7.24
Switzerland,7.49
Syria,3.46
Taiwan,6.36
Tajikistan,4.90
Tanzania,3.48
Thailand,6.99
Togo,2.84
Trinidad and Tobago,6.17
Tunisia,4.76
Turkey,5.58
Turkmenistan,5.79
Uganda,3.77
Ukraine,4.30
United Arab Emirates,6.54
United Kingdom,6.76
United States,7.15
Uruguay,6.56
Uzbekistan,6.05
Venezuela,6.14
Vietnam,5.08
Yemen,3.97
Zambia,4.35
Zimbabwe,4.18
Northern Cyprus,5.79
Somaliland region,5.06
