Country,2011
Afghanistan,16.79
Albania,10.84
Algeria,13.93
American Samoa,10.59
Andorra,13.97
Angola,13.18
Antigua and Barbuda,13.32
Argentina,12.61
Armenia,10.66
Australia,17.55
Austria,14.32
Azerbaijan,9.85
Bahamas,13.33
Bahrain,14.09
Bangladesh,11.78
Barbados,13.52
Belarus,11.85
Belgium,13.68
Belize,13.63
Benin,11.65
Bermuda,13.64
Bhutan,11.78
Bolivia,14.51
Bosnia and Herzegovina,10.89
Botswana,11.34
Brazil,16.73
Brunei,9.51
Bulgaria,10.53
Burkina Faso,11.63
Burundi,12.86
Cambodia,12.37
Cameroon,11.66
Canada,13.40
Cape Verde,11.67
Central African Republic,14.23
Chad,12.57
Chile,14.14
China,10.69
Colombia,10.80
Comoros,11.70
Congo,12.93
Cook Islands,11.02
Costa Rica,12.16
Cote d'Ivoire,10.96
Croatia,10.85
Cuba,14.31
Cyprus,14.36
Czechia,10.41
Democratic Republic of Congo,13.77
Denmark,12.71
Djibouti,11.63
Dominica,13.42
Dominican Republic,14.42
Ecuador,13.81
Egypt,13.88
El Salvador,12.61
Equatorial Guinea,12.90
Eritrea,12.56
Estonia,11.46
Eswatini,11.51
Ethiopia,12.57
Fiji,11.09
Finland,13.88
France,15.30
Gabon,12.86
Gambia,12.65
Georgia,10.48
Germany,13.79
Ghana,11.25
Greece,15.88
Greenland,16.33
Grenada,13.66
Guam,10.99
Guatemala,12.88
Guinea,11.75
Guinea-Bissau,11.62
Guyana,15.43
Haiti,14.72
Honduras,12.20
Hungary,10.60
Iceland,13.24
India,13.64
Indonesia,10.34
Iran,18.36
Iraq,13.92
Ireland,16.13
Israel,13.70
Italy,13.78
Jamaica,13.22
Japan,9.83
Jordan,14.21
Kazakhstan,10.01
Kenya,12.16
Kiribati,11.83
Kuwait,12.85
Kyrgyzstan,10.83
Laos,11.78
Latvia,11.75
Lebanon,16.31
Lesotho,12.79
Liberia,12.69
Libya,14.23
Lithuania,12.58
Luxembourg,13.57
Madagascar,12.69
Malawi,12.13
Malaysia,11.43
Maldives,10.79
Mali,10.28
Malta,14.20
Marshall Islands,11.45
Mauritania,10.21
Mauritius,11.75
Mexico,11.60
Micronesia (country),11.46
Moldova,12.21
Monaco,14.50
Mongolia,10.68
Montenegro,10.90
Morocco,15.20
Mozambique,13.19
Myanmar,10.87
Namibia,10.65
Nauru,11.53
Nepal,13.80
Netherlands,14.74
New Zealand,17.07
Nicaragua,12.57
Niger,11.40
Nigeria,11.06
Niue,11.18
North Korea,11.09
North Macedonia,10.65
Northern Mariana Islands,10.61
Norway,14.70
Oman,13.12
Pakistan,12.33
Palau,11.10
Palestine,18.03
Panama,11.43
Papua New Guinea,11.76
Paraguay,14.87
Peru,13.11
Philippines,11.67
Poland,9.72
Portugal,17.13
Puerto Rico,13.27
Qatar,12.73
Romania,10.41
Russia,10.52
Rwanda,12.84
Saint Kitts and Nevis,14.24
Saint Lucia,13.69
Saint Vincent and the Grenadines,13.72
Samoa,11.08
San Marino,14.45
Sao Tome and Principe,10.60
Saudi Arabia,13.00
Senegal,10.73
Serbia,10.70
Seychelles,10.29
Sierra Leone,12.26
Slovakia,10.54
Slovenia,10.85
Solomon Islands,12.00
Somalia,14.13
South Africa,11.44
South Sudan,12.90
Spain,16.80
Sri Lanka,10.95
Sudan,15.50
Suriname,14.85
Sweden,14.09
Switzerland,15.60
Syria,14.89
Taiwan,9.83
Tajikistan,10.60
Tanzania,12.35
Thailand,11.68
Timor,10.84
Togo,12.19
Tokelau,11.39
Tonga,11.01
Trinidad and Tobago,13.69
Tunisia,15.15
Turkey,13.96
Turkmenistan,10.05
Tuvalu,11.70
Uganda,14.70
Ukraine,11.61
United Arab Emirates,11.74
United Kingdom,13.66
United States,15.75
United States Virgin Islands,13.66
Uruguay,12.97
Uzbekistan,10.23
Vanuatu,11.61
Venezuela,12.88
Vietnam,9.13
Yemen,15.31
Zambia,11.78
Zimbabwe,10.71
African Region (WHO),12.13
East Asia & Pacific (WB),10.60
Eastern Mediterranean Region (WHO),14.40
England,13.67
Europe & Central Asia (WB),12.72
European Region (WHO),12.72
G20,12.44
High income (WB),13.72
Latin America & Caribbean (WB),13.97
Low income (WB),12.85
Lower middle income (WB),12.55
Middle East & North Africa (WB),15.04
Middle income (WB),11.80
North America (WB),15.52
Northern Ireland,16.72
OECD Countries,13.64
Region of the Americas (WHO),14.43
Scotland,12.75
South Asia (WB),13.33
South-East Asia Region (WHO),12.80
Sub-Saharan Africa (WB),12.23
Wales,13.06
Western Pacific Region (WHO),10.61
World,12.37
