Country,2011
Afghanistan,3.57
Albania,4.55
Algeria,6.35
Angola,3.94
Argentina,6.58
Armenia,4.28
Australia,7.36
Austria,7.50
Azerbaijan,5.48
Bahrain,6.69
Bangladesh,4.66
Belarus,5.88
Belgium,7.10
Belize,5.96
Benin,3.48
Bhutan,5.57
Bolivia,5.77
Bosnia and Herzegovina,5.12
Botswana,4.13
Brazil,7.14
Bulgaria,3.99
Burkina Faso,3.33
Burundi,2.90
Cambodia,3.67
Cameroon,4.27
Canada,7.59
Central African Republic,3.68
Chad,3.51
Chile,6.74
China,5.24
Colombia,6.61
Comoros,3.96
Congo,3.95
Costa Rica,7.16
Cote d'Ivoire,3.74
Croatia,5.89
Cuba,
Cyprus,5.44
Czechia,6.70
Democratic Republic of Congo,4.50
Denmark,7.59
Djibouti,4.37
Dominican Republic,5.02
Ecuador,6.02
Egypt,3.56
El Salvador,6.33
Estonia,5.37
Eswatini,4.87
Ethiopia,4.44
Finland,7.44
France,6.67
Gabon,3.80
Gambia,4.12
Georgia,4.35
Germany,6.97
Ghana,4.97
Greece,4.72
Guatemala,5.98
Guinea,3.90
Guyana,
Haiti,4.62
Honduras,4.71
Hong Kong,5.46
Hungary,4.91
Iceland,7.50
India,4.43
Indonesia,5.29
Iran,5.14
Iraq,4.73
Ireland,6.76
Israel,7.32
Italy,6.01
Jamaica,5.71
Japan,5.96
Jordan,5.17
Kazakhstan,5.84
Kenya,3.80
Kosovo,6.13
Kuwait,6.48
Kyrgyzstan,5.40
Laos,4.88
Latvia,5.07
Lebanon,4.98
Lesotho,4.90
Liberia,4.57
Libya,5.75
Lithuania,5.60
Luxembourg,7.13
Madagascar,3.82
Malawi,4.04
Malaysia,5.77
Maldives,5.20
Mali,3.68
Malta,6.38
Mauritania,4.20
Mauritius,5.65
Mexico,7.44
Moldova,5.76
Mongolia,4.91
Montenegro,5.07
Morocco,5.14
Mozambique,4.55
Myanmar,4.18
Namibia,4.57
Nepal,4.60
Netherlands,7.41
New Zealand,7.28
Nicaragua,5.77
Niger,3.72
Nigeria,4.82
North Macedonia,5.19
Norway,7.44
Oman,6.85
Pakistan,5.14
Palestine,4.84
Panama,6.87
Paraguay,5.94
Peru,5.78
Philippines,4.98
Poland,5.75
Portugal,5.16
Qatar,6.61
Romania,5.08
Russia,5.54
Rwanda,3.47
Saudi Arabia,6.50
Senegal,3.65
Serbia,5.10
Sierra Leone,4.51
Singapore,6.53
Slovakia,5.94
Slovenia,5.97
Somalia,5.53
South Africa,3.66
South Korea,5.96
South Sudan,3.83
Spain,6.15
Sri Lanka,4.36
Sudan,4.14
Suriname,6.27
Sweden,7.43
Switzerland,7.49
Syria,2.69
Taiwan,6.34
Tajikistan,4.97
Tanzania,3.85
Thailand,6.23
Togo,2.84
Trinidad and Tobago,6.17
Tunisia,5.25
Turkey,4.89
Turkmenistan,5.39
Uganda,3.71
Ukraine,4.71
United Arab Emirates,6.62
United Kingdom,6.92
United States,7.25
Uruguay,6.44
Uzbekistan,5.94
Venezuela,6.55
Vietnam,5.02
Yemen,4.22
Zambia,5.24
Zimbabwe,4.69
Northern Cyprus,5.57
Somaliland region,5.06
