Country,2013
Afghanistan,3.98
Albania,4.61
Algeria,5.34
Angola,3.79
Argentina,6.70
Armenia,4.35
Australia,7.31
Austria,7.08
Azerbaijan,5.15
Bahrain,6.01
Bangladesh,4.63
Belarus,5.72
Belgium,6.90
Belize,5.96
Benin,3.62
Bhutan,5.08
Bolivia,5.83
Bosnia and Herzegovina,5.12
Botswana,3.76
Brazil,6.55
Bulgaria,4.87
Burkina Faso,4.42
Burundi,2.90
Cambodia,4.16
Cameroon,5.04
Canada,7.41
Central African Republic,2.69
Chad,4.32
Chile,6.53
China,5.30
Colombia,6.39
Comoros,3.97
Congo,4.69
Costa Rica,6.85
Cote d'Ivoire,4.45
Croatia,5.21
Cuba,
Cyprus,5.44
Czechia,6.61
Democratic Republic of Congo,3.90
Denmark,7.51
Djibouti,4.37
Dominican Republic,5.06
Ecuador,5.96
Egypt,4.76
El Salvador,6.02
Estonia,5.63
Eswatini,4.21
Ethiopia,4.57
Finland,7.45
France,6.36
Gabon,4.66
Gambia,4.12
Georgia,4.12
Germany,7.04
Ghana,3.99
Greece,5.62
Guatemala,6.46
Guinea,3.50
Guyana,
Haiti,3.57
Honduras,4.85
Hong Kong,5.50
Hungary,5.34
Iceland,7.50
India,4.34
Indonesia,5.04
Iran,4.75
Iraq,4.49
Ireland,6.83
Israel,7.08
Italy,5.85
Jamaica,5.31
Japan,5.88
Jordan,5.40
Kazakhstan,5.95
Kenya,4.36
Kosovo,5.08
Kuwait,6.15
Kyrgyzstan,4.91
Laos,4.62
Latvia,5.88
Lebanon,5.17
Lesotho,3.81
Liberia,2.70
Libya,5.62
Lithuania,5.71
Luxembourg,6.70
Madagascar,3.59
Malawi,3.87
Malaysia,6.32
Maldives,5.20
Mali,4.58
Malta,6.61
Mauritania,3.92
Mauritius,5.61
Mexico,6.24
Moldova,6.02
Mongolia,4.98
Montenegro,5.12
Morocco,5.16
Mozambique,4.55
Myanmar,4.22
Namibia,4.57
Nepal,4.81
Netherlands,7.32
New Zealand,7.42
Nicaragua,5.92
Niger,3.67
Nigeria,4.93
North Macedonia,4.98
Norway,7.60
Oman,6.85
Pakistan,4.82
Palestine,4.70
Panama,6.61
Paraguay,5.56
Peru,5.58
Philippines,5.55
Poland,6.01
Portugal,5.08
Qatar,6.37
Romania,5.78
Russia,6.00
Rwanda,3.48
Saudi Arabia,6.35
Senegal,4.62
Serbia,5.32
Sierra Leone,4.91
Singapore,6.62
Slovakia,6.16
Slovenia,5.74
Somalia,5.35
South Africa,4.89
South Korea,5.78
South Sudan,4.07
Spain,6.38
Sri Lanka,4.61
Sudan,4.14
Suriname,6.27
Sweden,7.29
Switzerland,7.57
Syria,3.46
Taiwan,6.45
Tajikistan,5.12
Tanzania,3.66
Thailand,6.20
Togo,3.77
Trinidad and Tobago,6.19
Tunisia,5.13
Turkey,5.51
Turkmenistan,5.79
Uganda,4.24
Ukraine,3.96
United Arab Emirates,6.57
United Kingdom,6.52
United States,6.86
Uruguay,6.63
Uzbekistan,5.97
Venezuela,5.57
Vietnam,5.08
Yemen,2.98
Zambia,4.84
Zimbabwe,3.70
Northern Cyprus,5.84
Somaliland region,5.06
