Country,2014
Afghanistan,16.60
Albania,10.84
Algeria,13.94
American Samoa,10.64
Andorra,14.03
Angola,13.13
Antigua and Barbuda,13.41
Argentina,12.63
Armenia,10.66
Australia,17.45
Austria,14.37
Azerbaijan,9.80
Bahamas,13.40
Bahrain,14.01
Bangladesh,11.63
Barbados,13.59
Belarus,11.75
Belgium,13.66
Belize,13.67
Benin,11.65
Bermuda,13.67
Bhutan,11.74
Bolivia,14.51
Bosnia and Herzegovina,10.80
Botswana,11.35
Brazil,16.00
Brunei,9.54
Bulgaria,10.45
Burkina Faso,11.74
Burundi,12.80
Cambodia,12.22
Cameroon,11.63
Canada,13.51
Cape Verde,11.65
Central African Republic,14.36
Chad,12.45
Chile,14.08
China,10.55
Colombia,10.75
Comoros,11.73
Congo,12.80
Cook Islands,11.05
Costa Rica,12.21
Cote d'Ivoire,11.01
Croatia,10.85
Cuba,14.33
Cyprus,14.42
Czechia,10.35
Democratic Republic of Congo,13.64
Denmark,12.72
Djibouti,11.60
Dominica,13.50
Dominican Republic,14.36
Ecuador,13.84
Egypt,13.97
El Salvador,12.60
Equatorial Guinea,12.92
Eritrea,12.56
Estonia,11.33
Eswatini,11.52
Ethiopia,12.36
Fiji,11.11
Finland,13.68
France,15.14
Gabon,12.86
Gambia,12.67
Georgia,10.43
Germany,13.81
Ghana,11.21
Greece,15.40
Greenland,16.24
Grenada,13.71
Guam,11.02
Guatemala,12.71
Guinea,11.73
Guinea-Bissau,11.59
Guyana,15.40
Haiti,14.78
Honduras,12.22
Hungary,10.55
Iceland,13.29
India,13.63
Indonesia,10.28
Iran,18.46
Iraq,14.31
Ireland,16.07
Israel,13.44
Italy,13.92
Jamaica,13.33
Japan,9.74
Jordan,14.16
Kazakhstan,9.99
Kenya,12.04
Kiribati,11.87
Kuwait,12.98
Kyrgyzstan,10.74
Laos,11.70
Latvia,11.71
Lebanon,16.23
Lesotho,12.80
Liberia,12.64
Libya,14.44
Lithuania,12.43
Luxembourg,13.55
Madagascar,12.69
Malawi,12.14
Malaysia,11.52
Maldives,10.70
Mali,10.34
Malta,14.25
Marshall Islands,11.45
Mauritania,10.27
Mauritius,11.53
Mexico,11.50
Micronesia (country),11.50
Moldova,12.11
Monaco,14.55
Mongolia,10.56
Montenegro,10.85
Morocco,15.13
Mozambique,13.15
Myanmar,10.71
Namibia,10.73
Nauru,11.41
Nepal,13.47
Netherlands,15.12
New Zealand,17.14
Nicaragua,12.56
Niger,11.43
Nigeria,10.64
Niue,11.19
North Korea,11.14
North Macedonia,10.61
Northern Mariana Islands,10.67
Norway,14.73
Oman,13.11
Pakistan,12.40
Palau,11.11
Palestine,17.67
Panama,11.46
Papua New Guinea,11.73
Paraguay,15.00
Peru,13.14
Philippines,11.58
Poland,9.67
Portugal,16.71
Puerto Rico,13.41
Qatar,12.74
Romania,10.42
Russia,10.55
Rwanda,12.74
Saint Kitts and Nevis,14.28
Saint Lucia,13.75
Saint Vincent and the Grenadines,13.79
Samoa,11.11
San Marino,14.48
Sao Tome and Principe,10.60
Saudi Arabia,13.05
Senegal,10.79
Serbia,10.67
Seychelles,10.29
Sierra Leone,12.18
Slovakia,10.48
Slovenia,10.78
Solomon Islands,11.95
Somalia,14.10
South Africa,11.51
South Sudan,12.97
Spain,16.93
Sri Lanka,10.92
Sudan,15.42
Suriname,14.86
Sweden,14.07
Switzerland,15.54
Syria,15.14
Taiwan,9.86
Tajikistan,10.55
Tanzania,12.31
Thailand,11.54
Timor,10.83
Togo,12.15
Tokelau,11.37
Tonga,11.03
Trinidad and Tobago,13.77
Tunisia,15.17
Turkey,13.91
Turkmenistan,9.97
Tuvalu,11.72
Uganda,14.43
Ukraine,11.49
United Arab Emirates,11.84
United Kingdom,13.89
United States,15.27
United States Virgin Islands,13.73
Uruguay,13.10
Uzbekistan,10.13
Vanuatu,11.62
Venezuela,12.92
Vietnam,9.21
Yemen,15.36
Zambia,11.86
Zimbabwe,10.72
African Region (WHO),12.01
East Asia & Pacific (WB),10.51
Eastern Mediterranean Region (WHO),14.42
England,13.96
Europe & Central Asia (WB),12.72
European Region (WHO),12.73
G20,12.35
High income (WB),13.62
Latin America & Caribbean (WB),13.70
Low income (WB),12.76
Lower middle income (WB),12.50
Middle East & North Africa (WB),15.08
Middle income (WB),11.71
North America (WB),15.10
Northern Ireland,15.97
OECD Countries,13.52
Region of the Americas (WHO),14.10
Scotland,12.88
South Asia (WB),13.31
South-East Asia Region (WHO),12.78
Sub-Saharan Africa (WB),12.10
Wales,13.15
Western Pacific Region (WHO),10.52
World,12.28
