Country,2015
Afghanistan,16.56
Albania,10.83
Algeria,13.94
American Samoa,10.65
Andorra,14.03
Angola,13.12
Antigua and Barbuda,13.43
Argentina,12.63
Armenia,10.66
Australia,17.42
Austria,14.38
Azerbaijan,9.78
Bahamas,13.41
Bahrain,13.98
Bangladesh,11.58
Barbados,13.60
Belarus,11.73
Belgium,13.66
Belize,13.68
Benin,11.64
Bermuda,13.67
Bhutan,11.72
Bolivia,14.51
Bosnia and Herzegovina,10.79
Botswana,11.35
Brazil,15.90
Brunei,9.54
Bulgaria,10.43
Burkina Faso,11.75
Burundi,12.79
Cambodia,12.17
Cameroon,11.62
Canada,13.53
Cape Verde,11.64
Central African Republic,14.40
Chad,12.43
Chile,14.06
China,10.54
Colombia,10.75
Comoros,11.74
Congo,12.78
Cook Islands,11.05
Costa Rica,12.21
Cote d'Ivoire,11.01
Croatia,10.84
Cuba,14.33
Cyprus,14.43
Czechia,10.34
Democratic Republic of Congo,13.60
Denmark,12.72
Djibouti,11.59
Dominica,13.52
Dominican Republic,14.36
Ecuador,13.85
Egypt,13.97
El Salvador,12.59
Equatorial Guinea,12.93
Eritrea,12.56
Estonia,11.31
Eswatini,11.53
Ethiopia,12.32
Fiji,11.11
Finland,13.65
France,15.12
Gabon,12.87
Gambia,12.68
Georgia,10.41
Germany,13.81
Ghana,11.20
Greece,15.35
Greenland,16.24
Grenada,13.72
Guam,11.02
Guatemala,12.69
Guinea,11.72
Guinea-Bissau,11.58
Guyana,15.39
Haiti,14.79
Honduras,12.22
Hungary,10.53
Iceland,13.30
India,13.62
Indonesia,10.26
Iran,18.47
Iraq,14.34
Ireland,16.07
Israel,13.39
Italy,13.94
Jamaica,13.34
Japan,9.72
Jordan,14.15
Kazakhstan,9.98
Kenya,12.01
Kiribati,11.88
Kuwait,13.01
Kyrgyzstan,10.72
Laos,11.68
Latvia,11.70
Lebanon,16.21
Lesotho,12.80
Liberia,12.62
Libya,14.51
Lithuania,12.40
Luxembourg,13.55
Madagascar,12.69
Malawi,12.15
Malaysia,11.53
Maldives,10.67
Mali,10.35
Malta,14.26
Marshall Islands,11.44
Mauritania,10.28
Mauritius,11.49
Mexico,11.49
Micronesia (country),11.50
Moldova,12.07
Monaco,14.55
Mongolia,10.54
Montenegro,10.84
Morocco,15.10
Mozambique,13.13
Myanmar,10.67
Namibia,10.74
Nauru,11.37
Nepal,13.41
Netherlands,15.17
New Zealand,17.15
Nicaragua,12.56
Niger,11.44
Nigeria,10.58
Niue,11.19
North Korea,11.16
North Macedonia,10.60
Northern Mariana Islands,10.68
Norway,14.74
Oman,13.12
Pakistan,12.42
Palau,11.11
Palestine,17.54
Panama,11.47
Papua New Guinea,11.71
Paraguay,15.02
Peru,13.14
Philippines,11.55
Poland,9.66
Portugal,16.65
Puerto Rico,13.43
Qatar,12.75
Romania,10.42
Russia,10.55
Rwanda,12.72
Saint Kitts and Nevis,14.28
Saint Lucia,13.76
Saint Vincent and the Grenadines,13.79
Samoa,11.11
San Marino,14.49
Sao Tome and Principe,10.60
Saudi Arabia,13.05
Senegal,10.80
Serbia,10.66
Seychelles,10.29
Sierra Leone,12.16
Slovakia,10.46
Slovenia,10.77
Solomon Islands,11.94
Somalia,14.08
South Africa,11.54
South Sudan,12.99
Spain,16.96
Sri Lanka,10.91
Sudan,15.39
Suriname,14.87
Sweden,14.07
Switzerland,15.52
Syria,15.20
Taiwan,9.86
Tajikistan,10.53
Tanzania,12.30
Thailand,11.51
Timor,10.83
Togo,12.14
Tokelau,11.36
Tonga,11.03
Trinidad and Tobago,13.78
Tunisia,15.17
Turkey,13.88
Turkmenistan,9.95
Tuvalu,11.71
Uganda,14.40
Ukraine,11.47
United Arab Emirates,11.86
United Kingdom,13.91
United States,15.19
United States Virgin Islands,13.75
Uruguay,13.11
Uzbekistan,10.09
Vanuatu,11.62
Venezuela,12.93
Vietnam,9.21
Yemen,15.39
Zambia,11.87
Zimbabwe,10.71
African Region (WHO),11.99
East Asia & Pacific (WB),10.49
Eastern Mediterranean Region (WHO),14.41
England,13.99
Europe & Central Asia (WB),12.72
European Region (WHO),12.72
G20,12.34
High income (WB),13.61
Latin America & Caribbean (WB),13.66
Low income (WB),12.74
Lower middle income (WB),12.49
Middle East & North Africa (WB),15.07
Middle income (WB),11.70
North America (WB),15.03
Northern Ireland,15.85
OECD Countries,13.51
Region of the Americas (WHO),14.05
Scotland,12.90
South Asia (WB),13.30
South-East Asia Region (WHO),12.77
Sub-Saharan Africa (WB),12.08
Wales,13.16
Western Pacific Region (WHO),10.51
World,12.27
