Country, 2011
Afghanistan,14.70
Albania,32.80
Algeria,25.40
American Samoa,21.80
Andorra,37.40
Angola,16.00
Anguilla,32.00
Antigua and Barbuda,30.50
Argentina,29.10
Armenia,31.40
Aruba,37.60
Australia,36.20
Austria,41.20
Azerbaijan,27.50
Bahamas,28.90
Bahrain,29.10
Bangladesh,22.60
Barbados,35.90
Belarus,38.30
Belgium,40.10
Belize,21.30
Benin,16.90
Bermuda,40.30
Bhutan,23.30
Bolivia,21.50
Bonaire Sint Eustatius and Saba,37.30
Bosnia and Herzegovina,37.90
Botswana,21.30
Brazil,28.60
British Virgin Islands,33.20
Brunei,26.90
Bulgaria,41.30
Burkina Faso,15.90
Burundi,16.30
Cambodia,22.50
Cameroon,16.80
Canada,38.90
Cape Verde,22.10
Cayman Islands,34.70
Central African Republic,15.50
Chad,14.60
Chile,32.00
China,34.50
Colombia,26.80
Comoros,17.70
Congo,18.60
Cook Islands,28.60
Costa Rica,28.50
Cote d'Ivoire,16.80
Croatia,41.10
Cuba,37.80
Curacao,37.60
Cyprus,33.20
Czechia,38.90
Democratic Republic of Congo,15.70
Denmark,39.70
Djibouti,21.10
Dominica,30.60
Dominican Republic,24.20
Ecuador,24.10
Egypt,22.60
El Salvador,22.90
Equatorial Guinea,19.70
Eritrea,17.40
Estonia,39.50
Eswatini,18.70
Ethiopia,16.30
Faeroe Islands,37.00
Falkland Islands,37.70
Fiji,24.30
Finland,41.20
France,39.40
French Guiana,23.30
French Polynesia,28.10
Gabon,20.30
Gambia,15.90
Georgia,35.00
Germany,43.60
Ghana,19.30
Gibraltar,38.60
Greece,40.90
Greenland,32.70
Grenada,27.10
Guadeloupe,38.10
Guam,28.50
Guatemala,19.00
Guernsey,40.90
Guinea,16.40
Guinea-Bissau,17.00
Guyana,23.20
Haiti,20.60
Honduras,19.90
Hong Kong,40.40
Hungary,39.40
Iceland,34.20
India,24.30
Indonesia,27.00
Iran,27.00
Iraq,18.10
Ireland,33.70
Isle of Man,41.60
Israel,28.50
Italy,42.80
Jamaica,25.90
Japan,44.50
Jersey,39.60
Jordan,20.60
Kazakhstan,28.10
Kenya,17.20
Kiribati,20.40
Kosovo,25.60
Kuwait,29.30
Kyrgyzstan,22.70
Laos,20.60
Latvia,40.70
Lebanon,27.50
Lesotho,20.20
Liberia,17.50
Libya,24.50
Liechtenstein,40.40
Lithuania,40.40
Luxembourg,38.00
Macao,35.40
Madagascar,17.10
Malawi,15.50
Malaysia,25.50
Maldives,24.10
Mali,15.20
Malta,39.40
Marshall Islands,19.70
Martinique,40.00
Mauritania,16.90
Mauritius,32.10
Mayotte,16.50
Mexico,25.20
Micronesia (country),20.60
Moldova,33.60
Monaco,49.30
Mongolia,24.70
Montenegro,35.50
Montserrat,37.90
Morocco,25.20
Mozambique,16.00
Myanmar,26.00
Namibia,19.50
Nauru,20.70
Nepal,20.40
Netherlands,40.10
New Caledonia,29.50
New Zealand,36.10
Nicaragua,21.20
Niger,14.40
Nigeria,16.70
Niue,33.80
North Korea,33.10
North Macedonia,34.80
Northern Mariana Islands,33.30
Norway,37.80
Oman,25.30
Pakistan,19.00
Palau,33.50
Palestine,17.30
Panama,26.20
Papua New Guinea,19.90
Paraguay,22.40
Peru,25.40
Philippines,22.10
Poland,37.20
Portugal,41.00
Puerto Rico,36.60
Qatar,30.20
Reunion,30.70
Romania,38.70
Russia,37.10
Rwanda,17.70
Saint Helena,44.90
Saint Kitts and Nevis,29.80
Saint Lucia,29.00
Saint Martin (French part),30.70
Saint Pierre and Miquelon,40.60
Saint Vincent and the Grenadines,28.50
Samoa,19.20
San Marino,41.80
Sao Tome and Principe,17.80
Saudi Arabia,25.90
Senegal,17.10
Serbia,41.00
Seychelles,29.60
Sierra Leone,17.20
Singapore,37.10
Sint Maarten (Dutch part),34.60
Slovakia,36.60
Slovenia,40.50
Solomon Islands,18.30
Somalia,14.80
South Africa,23.90
South Korea,37.30
South Sudan,17.80
Spain,39.50
Sri Lanka,29.50
Sudan,17.50
Suriname,25.90
Sweden,39.70
Switzerland,40.70
Syria,21.00
Taiwan,36.10
Tajikistan,20.00
Tanzania,16.40
Thailand,34.90
Timor,18.00
Togo,17.90
Tokelau,27.50
Tonga,20.10
Trinidad and Tobago,30.70
Tunisia,28.20
Turkey,27.50
Turkmenistan,23.40
Turks and Caicos Islands,33.30
Tuvalu,23.30
Uganda,14.10
Ukraine,38.50
United Arab Emirates,26.90
United Kingdom,38.60
United States,36.20
United States Virgin Islands,39.00
Uruguay,33.20
Uzbekistan,23.80
Vanuatu,19.30
Vatican,55.30
Venezuela,25.00
Vietnam,28.10
Wallis and Futuna,29.80
Western Sahara,27.10
Yemen,16.70
Zambia,15.50
Zimbabwe,17.00
Africa (UN),18.00
Asia (UN),27.90
Europe (UN),39.50
High-income countries,38.20
Land-locked Developing Countries (LLDC),18.10
Latin America and the Caribbean (UN),26.70
Least developed countries,18.00
Less developed regions,25.50
"Less developed regions, excluding China",23.10
"Less developed regions, excluding least developed countries",26.90
Low-income countries,16.70
Lower-middle-income countries,23.20
More developed regions,39.20
Northern America (UN),36.50
Oceania (UN),30.90
Saint Barthlemy,36.60
Small Island Developing States (SIDS),26.80
Upper-middle-income countries,31.80
World,27.60
