Country,2015
Afghanistan,2.66
Albania,4.64
Algeria,5.25
Angola,3.79
Argentina,6.04
Armenia,4.29
Australia,7.26
Austria,7.29
Azerbaijan,5.15
Bahrain,6.23
Bangladesh,4.31
Belarus,5.55
Belgium,6.93
Belize,5.96
Benin,4.85
Bhutan,5.08
Bolivia,5.65
Bosnia and Herzegovina,5.09
Botswana,3.50
Brazil,6.33
Bulgaria,5.10
Burkina Faso,4.65
Burundi,3.78
Cambodia,4.59
Cameroon,5.07
Canada,7.41
Central African Republic,3.48
Chad,4.56
Chile,6.32
China,5.10
Colombia,6.16
Comoros,3.97
Congo,4.88
Costa Rica,7.23
Cote d'Ivoire,5.04
Croatia,5.34
Cuba,
Cyprus,6.06
Czechia,6.79
Democratic Republic of Congo,4.31
Denmark,7.59
Djibouti,
Dominican Republic,5.61
Ecuador,5.84
Egypt,3.93
El Salvador,6.34
Estonia,5.94
Eswatini,4.21
Ethiopia,4.18
Finland,7.79
France,6.64
Gabon,4.78
Gambia,4.12
Georgia,4.45
Germany,7.07
Ghana,5.48
Greece,5.15
Guatemala,6.33
Guinea,4.87
Guyana,
Haiti,3.82
Honduras,6.02
Hong Kong,5.36
Hungary,6.07
Iceland,7.48
India,4.05
Indonesia,5.10
Iran,4.72
Iraq,4.46
Ireland,7.06
Israel,7.33
Italy,6.20
Jamaica,5.89
Japan,5.91
Jordan,4.81
Kazakhstan,5.88
Kenya,4.48
Kosovo,6.15
Kuwait,6.09
Kyrgyzstan,5.63
Laos,4.62
Latvia,5.98
Lebanon,5.15
Lesotho,3.80
Liberia,4.42
Libya,5.65
Lithuania,6.27
Luxembourg,7.06
Madagascar,4.08
Malawi,3.42
Malaysia,5.34
Maldives,5.20
Mali,4.74
Malta,6.68
Mauritania,4.68
Mauritius,6.17
Mexico,6.41
Moldova,5.33
Mongolia,5.33
Montenegro,5.61
Morocco,5.31
Mozambique,4.28
Myanmar,4.15
Namibia,4.44
Nepal,4.74
Netherlands,7.46
New Zealand,7.33
Nicaragua,6.48
Niger,4.62
Nigeria,5.32
North Macedonia,5.23
Norway,7.58
Oman,
Pakistan,5.83
Palestine,4.63
Panama,6.57
Paraguay,5.71
Peru,5.71
Philippines,5.59
Poland,6.20
Portugal,5.71
Qatar,6.37
Romania,6.09
Russia,5.58
Rwanda,3.11
Saudi Arabia,6.29
Senegal,4.68
Serbia,5.12
Sierra Leone,4.09
Singapore,6.38
Slovakia,6.37
Slovenia,6.17
Somalia,4.67
South Africa,4.51
South Korea,5.87
South Sudan,2.82
Spain,6.23
Sri Lanka,4.33
Sudan,4.14
Suriname,6.27
Sweden,7.29
Switzerland,7.47
Syria,3.46
Taiwan,6.36
Tajikistan,5.83
Tanzania,3.35
Thailand,5.94
Togo,4.36
Trinidad and Tobago,6.19
Tunisia,4.12
Turkey,5.61
Turkmenistan,5.23
Uganda,4.00
Ukraine,4.31
United Arab Emirates,7.04
United Kingdom,7.10
United States,6.99
Uruguay,6.34
Uzbekistan,6.42
Venezuela,5.07
Vietnam,5.18
Yemen,3.25
Zambia,3.93
Zimbabwe,3.64
Northern Cyprus,5.61
Somaliland region,5.06
