Country,2016
Afghanistan,2.69
Albania,5.00
Algeria,5.04
Angola,3.79
Argentina,5.79
Armenia,5.06
Australia,7.18
Austria,7.40
Azerbaijan,5.17
Bahrain,7.10
Bangladesh,4.50
Belarus,5.23
Belgium,6.89
Belize,5.96
Benin,5.82
Bhutan,5.08
Bolivia,5.92
Bosnia and Herzegovina,5.89
Botswana,3.46
Brazil,6.19
Bulgaria,5.10
Burkina Faso,4.93
Burundi,3.78
Cambodia,5.12
Cameroon,5.25
Canada,7.18
Central African Republic,3.48
Chad,4.49
Chile,6.44
China,5.13
Colombia,5.98
Comoros,3.97
Congo,5.49
Costa Rica,7.14
Cote d'Ivoire,5.27
Croatia,5.54
Cuba,
Cyprus,6.28
Czechia,7.03
Democratic Republic of Congo,4.31
Denmark,7.65
Djibouti,
Dominican Republic,5.43
Ecuador,6.13
Egypt,4.01
El Salvador,6.24
Estonia,6.09
Eswatini,4.21
Ethiopia,4.38
Finland,7.86
France,6.67
Gabon,4.78
Gambia,4.92
Georgia,4.66
Germany,7.12
Ghana,5.00
Greece,5.41
Guatemala,6.63
Guinea,5.25
Guyana,
Haiti,3.61
Honduras,5.91
Hong Kong,5.66
Hungary,5.94
Iceland,7.53
India,3.82
Indonesia,5.34
Iran,4.28
Iraq,4.89
Ireland,6.96
Israel,6.93
Italy,6.52
Jamaica,6.31
Japan,5.79
Jordan,4.64
Kazakhstan,6.01
Kenya,4.66
Kosovo,6.39
Kuwait,6.11
Kyrgyzstan,5.30
Laos,4.86
Latvia,5.90
Lebanon,5.17
Lesotho,3.51
Liberia,4.13
Libya,5.49
Lithuania,6.31
Luxembourg,7.24
Madagascar,4.07
Malawi,3.33
Malaysia,5.34
Maldives,5.20
Mali,4.42
Malta,6.91
Mauritania,4.31
Mauritius,5.88
Mexico,6.55
Moldova,5.68
Mongolia,5.46
Montenegro,5.65
Morocco,4.90
Mozambique,4.65
Myanmar,4.41
Namibia,4.83
Nepal,4.91
Netherlands,7.46
New Zealand,7.37
Nicaragua,5.82
Niger,5.16
Nigeria,5.25
North Macedonia,5.24
Norway,7.44
Oman,
Pakistan,5.47
Palestine,4.55
Panama,6.28
Paraguay,5.65
Peru,5.68
Philippines,5.87
Poland,6.11
Portugal,5.92
Qatar,6.37
Romania,6.15
Russia,5.51
Rwanda,3.56
Saudi Arabia,6.36
Senegal,4.77
Serbia,5.94
Sierra Leone,4.31
Singapore,6.37
Slovakia,6.24
Slovenia,6.25
Somalia,4.67
South Africa,4.88
South Korea,5.84
South Sudan,2.82
Spain,6.51
Sri Lanka,4.44
Sudan,4.14
Suriname,
Sweden,7.37
Switzerland,7.51
Syria,3.46
Taiwan,6.47
Tajikistan,5.50
Tanzania,3.45
Thailand,6.01
Togo,4.02
Trinidad and Tobago,6.19
Tunisia,4.74
Turkey,5.19
Turkmenistan,4.62
Uganda,4.32
Ukraine,4.66
United Arab Emirates,6.60
United Kingdom,7.23
United States,6.88
Uruguay,6.37
Uzbekistan,6.21
Venezuela,5.01
Vietnam,5.30
Yemen,3.06
Zambia,4.04
Zimbabwe,3.62
Northern Cyprus,5.61
Somaliland region,
